sucursal_nombre;direccion_sucursal;comuna_nombre;lugar_nombre;tipo_lugar;capacidad_personas;precio;descuento_socio_evento;tipo_precio;dia_semana;hora_inicio;hora_termino;fecha_inicio_vigencia;fecha_fin_vigencia;registro_incorrecto;tipo_error
Santa Cruz;Ramon Sanfurgo 800;Santa Cruz;Cancha_padel_techada;cancha_techada;19;70000;22;hora;jueves;16:00;17:00;28/1/25;29/3/25;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa1_restaurant1;restaurant;4;;;mesa_hora;miercoles;10:00;23:00;5/8/24;19/8/24;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa2_restaurant1;restaurant;4;;;mesa_hora;miercoles;10:00;23:00;11/9/25;10/11/25;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa3_restaurant1;restaurant;4;;;mesa_hora;lunes;10:00;23:00;22/10/25;21/12/25;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa4_restaurant1;restaurant;4;;;mesa_hora;sabado;10:00;23:00;28/5/24;27/7/24;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa5_restaurant1;restaurant;4;nueve mil;;mesa_hora;jueves;10:00;23:00;19/9/24;26/9/24;SI;precio
Santiago Centro;Av Alameda 900;Santiago;mesa6_restaurant1;restaurant;4;;;mesa_hora;lunes;10:00;23:00;29/3/25;28/5/25;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa7_restaurant1;restaurant;4;;;mesa_hora;miercoles;10:00;23:00;5/1/24;5/3/24;SI;horario
Santiago Centro;Av Alameda 900;Santiago;mesa8_restaurant1;restaurant;4;;;mesa_hora;jueves;10:00;23:00;10/10/24;9/11/24;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa1_restaurant2;restaurant;4;;;mesa_hora;jueves;10:00;23:00;29/6/25;28/8/25;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa2_restaurant2;restaurant;4;;;mesa_hora;miercoles;10:00;23:00;4/9/24;11/9/24;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa3_restaurant2;restaurant;4;;;mesa_hora;lunes;10:00;23:00;18/10/24;17/11/24;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa4_restaurant2;restaurant;4;;;mesa_hora;jueves;10:00;23:00;16/6/24;15/8/24;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa5_restaurant2;restaurant;4;;;mesa_hora;miercoles;10:00;23:00;18/3/24;17/5/24;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa6_restaurant2;restaurant;4;;;mesa_hora;sabado;10:00;23:00;22/5/25;29/5/25;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa7_restaurant2;restaurant;4;;;mesa_hora;viernes;10:00;23:00;29/10/24;28/12/24;NO;
Santiago Centro;Av Alameda 900;Santiago;mesa8_restaurant2;restaurant;4;;;mesa_hora;viernes;10:00;23:00;7/8/25;14/8/25;NO;
Santiago Centro;Av Alameda 900;Santiago;linea1_piscina1;piscina;1;240000;23;linea_hora;martes;13:00;14:00;7/6/25;14/6/25;NO;
Santiago Centro;Av Alameda 900;Santiago;linea2_piscina1;piscina;1;40000;38;linea_hora;martes;15:00;16:00;7/2/25;14/2/25;SI;
Santiago Centro;Av Alameda 900;Santiago;linea3_piscina1;piscina;1;80000;36;linea_hora;domingo;18:00;19:00;10/9/25;17/9/25;NO;
Santiago Centro;Av Alameda 900;Santiago;linea4_piscina1;piscina;1;150000;74;linea_hora;jueves;9:00;10:00;20/3/25;3/4/25;NO;
Santiago Centro;Av Alameda 900;Santiago;linea5_piscina1;piscina;1;150000;0;linea_hora;jueves;10:00;11:00;11/8/25;18/8/25;NO;
Santiago Centro;Av Alameda 900;Santiago;linea6_piscina1;piscina;1;100000;21;linea_hora;jueves;17:00;18:00;27/6/25;26/8/25;NO;
Santiago Centro;Av Alameda 900;Santiago;linea7_piscina1;piscina;1;60000;;linea_hora;sabado;8:00;9:00;14/9/25;13/12/25;NO;
Santiago Centro;Av Alameda 900;Santiago;linea8_piscina1;piscina;1;140000;14;linea_hora;viernes;20:00;21:00;18/3/25;25/3/25;NO;
Santiago Centro;Av Alameda 900;Santiago;linea1_piscina2;piscina;1;150000;1;linea_hora;viernes;22:00;23:00;16/6/24;30/6/24;NO;
Santiago Centro;Av Alameda 900;Santiago;linea2_piscina2;piscina;1;130000;16;linea_hora;martes;21:00;22:00;4/1/25;11/1/25;NO;
Santiago Centro;Av Alameda 900;Santiago;linea3_piscina2;piscina;1;40000;49;linea_hora;jueves;13:00;14:00;7/2/24;8/3/24;NO;
Santiago Centro;Av Alameda 900;Santiago;linea4_piscina2;piscina;1;170000;27;linea_hora;viernes;14:00;15:00;3/9/25;2/12/25;NO;
Santiago Centro;Av Alameda 900;Santiago;linea5_piscina2;piscina;1;140000;57;linea_hora;miercoles;9:00;10:00;26/11/24;24/2/25;NO;
Santiago Centro;Av Alameda 900;Santiago;linea6_piscina2;piscina;1;200000;;linea_hora;jueves;8:00;9:00;28/8/24;4/9/24;NO;
Santiago Centro;Av Alameda 900;Santiago;linea7_piscina2;piscina;1;90000;74;linea_hora;sabado;18:00;19:00;3/1/24;17/1/24;NO;
Santiago Centro;Av Alameda 900;Santiago;linea8_piscina2;piscina;1;nueve mil;;linea_hora;miercoles;9:00;10:00;2024-04;2/5/24;SI;precio/fecha
Santiago Centro;Av Alameda 900;Santiago;SalonEventos1;salon_eventos;106;240000;50;tramo;lunes;8:00;14:00;24/3/24;7/4/24;NO;
Santiago Centro;Av Alameda 900;Santiago;SalonEventos2;salon_eventos;31;210000;57;tramo;domingo;8:00;8:30;10/8/24;24/8/24;SI;horario
Santiago Centro;Av Alameda 900;Santiago;SalonEventos3;salon_eventos;36;190000;17;dia;domingo;0:00;23:59;13/9/25;27/9/25;NO;
Santiago Centro;Av Alameda 900;Santiago;SalonEventos4;salon_eventos;119;30000;;tramo;miercoles;8:00;8:30;22/7/24;20/10/24;SI;horario
Santiago Centro;Av Alameda 900;Santiago;Cabana1;cabana;6;140000;;dia;viernes;0:00;23:59;5/8/24;4/9/24;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana2;cabana;8;150000;44;dia;domingo;0:00;23:59;4/11/25;18/11/25;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana3;cabana;4;160000;74;dia;miercoles;0:00;23:59;29/10/24;28/11/24;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana4;cabana;6;240000;;dia;miercoles;0:00;23:59;20/5/24;18/8/24;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana5;cabana;6;30000;38;dia;sabado;0:00;23:59;25/9/25;9/10/25;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana6;cabana;7;160000;;dia;viernes;0:00;23:59;21/4/24;28/4/24;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana7;cabana;4;200000;54;dia;martes;0:00;23:59;5/3/24;4/4/24;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana8;cabana;5;220000;67;dia;domingo;0:00;23:59;8/10/25;6/1/26;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana9;cabana;5;10000;19;dia;jueves;0:00;23:59;29/3/24;27/6/24;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana10;cabana;4;240000;8;dia;martes;0:00;23:59;2/9/25;2/10/25;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana11;cabana;8;160000;73;dia;lunes;0:00;23:59;7/4/24;14/4/24;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana12;cabana;4;230000;17;dia;sabado;0:00;23:59;3/3/25;2/5/25;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana13;cabana;5;130000;75;dia;lunes;0:00;23:59;6/12/24;5/1/25;SI;
Santiago Centro;Av Alameda 900;Santiago;Cabana14;cabana;7;140000;38;dia;martes;0:00;23:59;19/10/25;18/12/25;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana15;cabana;4;70000;75;dia;jueves;0:00;23:59;9/2/24;9/4/24;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana16;cabana;5;100000;55;dia;lunes;0:00;23:59;13/3/25;12/4/25;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana17;cabana;7;30000;;dia;jueves;0:00;23:59;5/8/24;4/9/24;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana18;cabana;8;60000;;dia;martes;0:00;23:59;10/8/24;9/9/24;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana19;cabana;5;190000;;dia;domingo;0:00;23:59;4/8/24;3/10/24;NO;
Santiago Centro;Av Alameda 900;Santiago;Cabana20;cabana;8;80000;66;dia;jueves;0:00;23:59;17/10/25;15/1/26;NO;
Santiago Centro;Av Alameda 900;Santiago;Cancha_tenis_aire_libre;cancha_aire_libre;17;250000;;hora;jueves;9:00;10:00;23/5/25;22/7/25;NO;
Santiago Centro;Av Alameda 900;Santiago;Cancha_tenis_techada;cancha_techada;10;120000;26;hora;sabado;12:00;13:00;9/5/25;23/5/25;NO;
Santiago Centro;Av Alameda 900;Santiago;Cancha_basquetbol_aire_libre;cancha_aire_libre;16;220000;55;hora;domingo;19:00;20:00;16/11/25;14/2/26;NO;
Santiago Centro;Av Alameda 900;Santiago;Cancha_basquetbol_techada;cancha_techada;16;90000;35;hora;lunes;16:00;17:00;11/1/25;11/4/25;NO;
Santiago Centro;Av Alameda 900;Santiago;Cancha_futbolito_aire_libre;cancha_aire_libre;14;30000;58;hora;miercoles;18:00;19:00;3/1/25;2/2/25;NO;
Santiago Centro;Av Alameda 900;Santiago;Cancha_futbolito_techada;cancha_techada;10;130000;76;hora;martes;8:00;9:00;4/7/25;18/7/25;NO;
Santiago Centro;Av Alameda 900;Santiago;Cancha_padel_aire_libre;cancha_aire_libre;15;230000;55;hora;miercoles;12:00;13:00;30/1/25;13/2/25;NO;
Santiago Centro;Av Alameda 900;Santiago;Cancha_padel_techada;cancha_techada;20;220000;49;hora;lunes;20:00;21:00;2024-09;26/11/24;SI;fecha
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa1_restaurant1;restaurant;4;;;mesa_hora;sabado;10:00;23:00;1/1/25;31/1/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa2_restaurant1;restaurant;4;;;mesa_hora;jueves;10:00;23:00;2025-11;22/12/25;SI;fecha
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa3_restaurant1;restaurant;4;;;mesa_hora;lunes;10:00;23:00;23/3/25;30/3/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa4_restaurant1;restaurant;4;;;mesa_hora;domingo;10:00;23:00;9/4/25;23/4/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa5_restaurant1;restaurant;4;;;mesa_hora;jueves;10:00;23:00;7/1/24;7/3/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa6_restaurant1;restaurant;4;;;mesa_hora;domingo;10:00;23:00;23/2/24;23/5/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa7_restaurant1;restaurant;4;;;mesa_hora;miercoles;10:00;23:00;2024-08;7/9/24;SI;fecha
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa8_restaurant1;restaurant;4;;;mesa_hora;sabado;10:00;23:00;5/10/24;3/1/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa1_restaurant2;restaurant;4;;;mesa_hora;domingo;10:00;23:00;22/5/25;29/5/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa2_restaurant2;restaurant;4;;;mesa_hora;lunes;10:00;23:00;16/3/25;30/3/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa3_restaurant2;restaurant;4;;;mesa_hora;domingo;10:00;23:00;17/5/24;16/7/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa4_restaurant2;restaurant;4;;;mesa_hora;miercoles;10:00;23:00;1/2/25;8/2/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa5_restaurant2;restaurant;4;nueve mil;;mesa_hora;sabado;10:00;23:00;10/4/24;9/7/24;SI;precio
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa6_restaurant2;restaurant;4;;;mesa_hora;jueves;10:00;23:00;23/10/24;30/10/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa7_restaurant2;restaurant;4;;;mesa_hora;martes;10:00;23:00;30/5/25;29/7/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;mesa8_restaurant2;restaurant;4;;;mesa_hora;domingo;10:00;23:00;28/3/24;26/6/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea1_piscina1;piscina;1;240000;;linea_hora;viernes;10:00;11:00;2024-07;4/8/24;SI;fecha
Providencia;Av Pedro de Valdivia 2100;Providencia;linea2_piscina1;piscina;1;20000;;linea_hora;lunes;20:00;21:00;12/2/25;13/4/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea3_piscina1;piscina;1;210000;;linea_hora;martes;11:00;12:00;19/6/24;3/7/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea4_piscina1;piscina;1;220000;;linea_hora;miercoles;21:00;22:00;5/3/25;19/3/25;SI;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea5_piscina1;piscina;1;130000;4;linea_hora;domingo;14:00;15:00;2024-01;3/2/24;SI;fecha
Providencia;Av Pedro de Valdivia 2100;Providencia;linea6_piscina1;piscina;1;250000;51;linea_hora;lunes;17:00;18:00;7/11/25;7/12/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea7_piscina1;piscina;1;190000;;linea_hora;jueves;20:00;21:00;29/3/24;28/4/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea8_piscina1;piscina;1;200000;;linea_hora;martes;15:00;16:00;28/4/24;12/5/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea1_piscina2;piscina;1;200000;45;linea_hora;jueves;11:00;12:00;22/9/25;29/9/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea2_piscina2;piscina;1;100000;61;linea_hora;lunes;18:00;19:00;4/11/25;11/11/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea3_piscina2;piscina;1;220000;;linea_hora;martes;12:00;13:00;24/3/24;31/3/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea4_piscina2;piscina;1;110000;;linea_hora;sabado;16:00;17:00;29/2/24;7/3/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea5_piscina2;piscina;1;190000;23;linea_hora;sabado;19:00;20:00;10/4/24;17/4/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea6_piscina2;piscina;1;200000;;linea_hora;lunes;14:00;15:00;18/2/25;25/2/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;linea7_piscina2;piscina;1;160000;63;linea_hora;jueves;8:00;8:30;30/8/25;29/9/25;SI;horario
Providencia;Av Pedro de Valdivia 2100;Providencia;linea8_piscina2;piscina;1;130000;39;linea_hora;martes;17:00;18:00;2025-06;13/9/25;SI;fecha
Providencia;Av Pedro de Valdivia 2100;Providencia;SalonEventos1;salon_eventos;64;210000;6;tramo;domingo;20:00;23:59;6/1/25;6/4/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;SalonEventos2;salon_eventos;26;130000;38;tramo;jueves;20:00;23:59;7/3/25;21/3/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;SalonEventos3;salon_eventos;123;90000;;dia;viernes;0:00;23:59;18/1/24;25/1/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;SalonEventos4;salon_eventos;71;100000;47;tramo;lunes;8:00;14:00;9/1/24;16/1/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana1;cabana;7;230000;21;dia;sabado;0:00;23:59;21/9/25;28/9/25;SI;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana2;cabana;7;250000;67;dia;martes;0:00;23:59;4/10/24;18/10/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana3;cabana;6;210000;;dia;jueves;0:00;23:59;24/2/25;26/3/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana4;cabana;4;180000;55;dia;jueves;0:00;23:59;15/9/24;15/10/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana5;cabana;4;200000;44;dia;viernes;0:00;23:59;10/4/25;10/5/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana6;cabana;7;50000;56;dia;lunes;0:00;23:59;25/11/24;9/12/24;SI;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana7;cabana;7;50000;72;dia;miercoles;0:00;23:59;27/6/24;11/7/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana8;cabana;8;10000;14;dia;domingo;0:00;23:59;16/9/25;15/12/25;SI;horario
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana9;cabana;6;50000;25;dia;jueves;0:00;23:59;2/7/25;31/8/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana10;cabana;8;250000;21;dia;jueves;0:00;23:59;6/9/24;20/9/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana11;cabana;5;10000;4;dia;miercoles;0:00;23:59;25/3/24;1/4/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana12;cabana;6;120000;23;dia;jueves;0:00;23:59;10/9/25;10/10/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana13;cabana;5;220000;;dia;jueves;0:00;23:59;17/1/24;17/3/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana14;cabana;4;20000;;dia;viernes;0:00;23:59;24/2/25;25/5/25;SI;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana15;cabana;4;nueve mil;;dia;domingo;0:00;23:59;2025-07;17/7/25;SI;precio/fecha
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana16;cabana;4;30000;;dia;domingo;0:00;23:59;6/4/24;13/4/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana17;cabana;6;210000;;dia;sabado;0:00;23:59;15/1/25;15/4/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana18;cabana;8;150000;;dia;jueves;0:00;23:59;8/2/25;9/5/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana19;cabana;6;110000;10;dia;lunes;0:00;23:59;5/1/24;5/3/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cabana20;cabana;6;250000;26;dia;lunes;0:00;23:59;2025-08;28/9/25;SI;fecha
Providencia;Av Pedro de Valdivia 2100;Providencia;Cancha_tenis_aire_libre;cancha_aire_libre;16;40000;4;hora;martes;21:00;22:00;21/1/25;22/3/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cancha_tenis_techada;cancha_techada;21;70000;78;hora;sabado;18:00;19:00;22/1/24;5/2/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cancha_basquetbol_aire_libre;cancha_aire_libre;10;250000;;hora;sabado;11:00;12:00;23/7/25;6/8/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cancha_basquetbol_techada;cancha_techada;12;130000;60;hora;martes;19:00;20:00;23/1/24;23/3/24;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cancha_futbolito_aire_libre;cancha_aire_libre;13;160000;;hora;jueves;20:00;21:00;6/1/25;7/3/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cancha_futbolito_techada;cancha_techada;15;250000;45;hora;miercoles;16:00;17:00;13/11/25;20/11/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cancha_padel_aire_libre;cancha_aire_libre;19;50000;;hora;jueves;16:00;17:00;19/9/25;18/12/25;NO;
Providencia;Av Pedro de Valdivia 2100;Providencia;Cancha_padel_techada;cancha_techada;14;nueve mil;23;hora;lunes;16:00;17:00;2024-10;13/10/24;SI;precio/fecha
La Florida;Av. Vicu–a Mackenna 10777;La Florida;mesa1_restaurant1;restaurant;4;;;mesa_hora;domingo;10:00;23:00;7/1/25;14/1/25;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;mesa2_restaurant1;restaurant;4;;;mesa_hora;lunes;10:00;23:00;13/5/24;12/6/24;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;mesa3_restaurant1;restaurant;4;;;mesa_hora;domingo;10:00;23:00;22/2/25;23/5/25;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;mesa4_restaurant1;restaurant;4;;;mesa_hora;domingo;10:00;23:00;26/5/25;24/8/25;SI;horario
La Florida;Av. Vicu–a Mackenna 10777;La Florida;mesa5_restaurant1;restaurant;4;;;mesa_hora;jueves;10:00;23:00;10/7/25;9/8/25;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;mesa6_restaurant1;restaurant;4;;;mesa_hora;domingo;10:00;23:00;24/1/24;23/4/24;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;mesa7_restaurant1;restaurant;4;;;mesa_hora;domingo;10:00;23:00;30/5/25;28/8/25;SI;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;mesa8_restaurant1;restaurant;4;;;mesa_hora;sabado;10:00;23:00;27/8/25;26/9/25;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;mesa1_restaurant2;restaurant;4;;;mesa_hora;lunes;10:00;23:00;3/2/24;3/4/24;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;mesa2_restaurant2;restaurant;4;;;mesa_hora;sabado;10:00;23:00;2/7/24;1/8/24;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;mesa3_restaurant2;restaurant;4;;;mesa_hora;lunes;10:00;23:00;15/4/24;22/4/24;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;mesa4_restaurant2;restaurant;4;;;mesa_hora;miercoles;10:00;23:00;25/5/24;24/6/24;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;mesa5_restaurant2;restaurant;4;;;mesa_hora;martes;10:00;23:00;6/6/24;13/6/24;SI;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;mesa6_restaurant2;restaurant;4;;;mesa_hora;miercoles;10:00;23:00;3/12/24;17/12/24;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;mesa7_restaurant2;restaurant;4;;;mesa_hora;martes;10:00;23:00;11/11/24;18/11/24;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;mesa8_restaurant2;restaurant;4;;;mesa_hora;lunes;10:00;23:00;18/9/24;17/11/24;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;linea1_piscina1;piscina;1;110000;59;linea_hora;lunes;22:00;23:00;11/2/24;25/2/24;SI;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;linea2_piscina1;piscina;1;150000;2;linea_hora;miercoles;14:00;15:00;14/6/24;13/8/24;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;linea3_piscina1;piscina;1;nueve mil;56;linea_hora;viernes;16:00;17:00;2024-01;22/3/24;SI;precio/fecha
La Florida;Av. Vicu–a Mackenna 10777;La Florida;linea4_piscina1;piscina;1;170000;71;linea_hora;sabado;20:00;21:00;4/5/24;11/5/24;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;linea5_piscina1;piscina;1;100000;8;linea_hora;sabado;11:00;12:00;1/10/25;30/11/25;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;linea6_piscina1;piscina;1;140000;7;linea_hora;miercoles;14:00;15:00;2025-11;3/12/25;SI;fecha
La Florida;Av. Vicu–a Mackenna 10777;La Florida;linea7_piscina1;piscina;1;10000;;linea_hora;martes;13:00;14:00;26/7/24;2/8/24;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;linea8_piscina1;piscina;1;80000;67;linea_hora;lunes;15:00;16:00;12/12/24;12/3/25;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;linea1_piscina2;piscina;1;20000;;linea_hora;martes;10:00;11:00;19/6/24;17/9/24;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;linea2_piscina2;piscina;1;130000;15;linea_hora;martes;18:00;19:00;2024-06;5/9/24;SI;fecha
La Florida;Av. Vicu–a Mackenna 10777;La Florida;linea3_piscina2;piscina;1;140000;;linea_hora;jueves;12:00;13:00;28/3/25;27/5/25;SI;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;linea4_piscina2;piscina;1;140000;1;linea_hora;viernes;10:00;11:00;19/3/25;17/6/25;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;linea5_piscina2;piscina;1;40000;;linea_hora;miercoles;15:00;16:00;22/6/25;21/8/25;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;linea6_piscina2;piscina;1;140000;24;linea_hora;martes;20:00;21:00;16/2/25;17/5/25;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;linea7_piscina2;piscina;1;40000;;linea_hora;martes;11:00;12:00;3/10/24;10/10/24;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;linea8_piscina2;piscina;1;30000;0;linea_hora;domingo;12:00;13:00;10/3/24;9/5/24;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;SalonEventos1;salon_eventos;28;40000;12;tramo;domingo;14:00;20:00;15/5/24;13/8/24;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;SalonEventos2;salon_eventos;27;150000;53;tramo;domingo;14:00;20:00;3/5/25;10/5/25;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;SalonEventos3;salon_eventos;146;240000;;dia;domingo;8:00;8:30;14/7/25;21/7/25;SI;horario
La Florida;Av. Vicu–a Mackenna 10777;La Florida;SalonEventos4;salon_eventos;127;30000;;tramo;sabado;20:00;23:59;10/6/25;24/6/25;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;Cabana1;cabana;8;140000;46;dia;viernes;0:00;23:59;27/6/24;25/9/24;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;Cabana2;cabana;7;170000;;dia;viernes;0:00;23:59;21/8/24;4/9/24;SI;horario
La Florida;Av. Vicu–a Mackenna 10777;La Florida;Cabana3;cabana;8;60000;;dia;domingo;0:00;23:59;12/6/25;26/6/25;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;Cabana4;cabana;6;170000;52;dia;sabado;0:00;23:59;31/7/25;7/8/25;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;Cabana5;cabana;6;130000;44;dia;jueves;0:00;23:59;27/4/25;11/5/25;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;Cabana6;cabana;6;100000;32;dia;viernes;0:00;23:59;26/4/24;25/7/24;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;Cabana7;cabana;5;190000;;dia;jueves;0:00;23:59;4/6/25;4/7/25;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;Cabana8;cabana;4;nueve mil;77;dia;viernes;0:00;23:59;2024-04;7/5/24;SI;precio/fecha
La Florida;Av. Vicu–a Mackenna 10777;La Florida;Cabana9;cabana;5;40000;4;dia;martes;0:00;23:59;18/7/24;16/10/24;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;Cabana10;cabana;8;230000;;dia;viernes;0:00;23:59;10/9/24;17/9/24;NO;
La Florida;Av. Vicu–a Mackenna 10777;La Florida;Cabana11;cabana;5;180000;17;dia;miercoles;0:00;23:59;28/8/24;4/9/24;NO;
